Time,%,hPa,a,W/m^2,b,h,°C,°F,K,°C,°F,K
4/4/2022 2:00,,,,0,,,,,,23.7,,
4/4/2022 2:05,,,,0,,,,,,23.7,,
4/4/2022 2:10,,,,0,,,,,,23.7,,
4/4/2022 2:15,,,,0,,,,,,23.7,,
4/4/2022 2:20,,,,0,,,,,,23.6,,
4/4/2022 2:25,,,,0,,,,,,23.5,,
4/4/2022 2:30,,,,0,,,,,,23.5,,
4/4/2022 2:35,,,,0,,,,,,23.4,,
4/4/2022 2:40,,,,0,,,,,,23.4,,
4/4/2022 2:45,,,,0,,,,,,23.4,,
4/4/2022 2:50,,,,0,,,,,,23.4,,
4/4/2022 2:55,,,,0,,,,,,23.3,,
4/4/2022 3:00,,,,0,,,,,,23.3,,
4/4/2022 3:05,,,,0,,,,,,23.3,,
4/4/2022 3:10,,,,0,,,,,,23.3,,
4/4/2022 3:15,,,,0,,,,,,23.3,,
4/4/2022 3:20,,,,0,,,,,,23.3,,
4/4/2022 3:25,,,,0,,,,,,23.3,,
4/4/2022 3:30,,,,0,,,,,,23.3,,
4/4/2022 3:35,,,,0,,,,,,23.3,,
4/4/2022 3:40,,,,0,,,,,,23.3,,
4/4/2022 3:45,,,,0,,,,,,23.3,,
4/4/2022 3:50,,,,0,,,,,,23.3,,
4/4/2022 3:55,,,,0,,,,,,23.3,,
4/4/2022 4:00,,,,0,,,,,,23.3,,
4/4/2022 4:05,,,,0,,,,,,23.3,,
4/4/2022 4:10,,,,0,,,,,,23.3,,
4/4/2022 4:15,,,,0,,,,,,23.3,,
4/4/2022 4:20,,,,0,,,,,,23.3,,
4/4/2022 4:25,,,,0,,,,,,23.3,,
4/4/2022 4:30,,,,0,,,,,,23.3,,
4/4/2022 4:35,,,,0,,,,,,23.3,,
4/4/2022 4:40,,,,0,,,,,,23.3,,
4/4/2022 4:45,,,,0,,,,,,23.3,,
4/4/2022 4:50,,,,0,,,,,,23.3,,
4/4/2022 4:55,,,,0,,,,,,23.3,,
4/4/2022 5:00,,,,0,,,,,,23.3,,
4/4/2022 5:05,,,,0,,,,,,23.2,,
4/4/2022 5:10,,,,0,,,,,,23.2,,
4/4/2022 5:15,,,,0,,,,,,23.1,,
4/4/2022 5:20,,,,0,,,,,,23,,
4/4/2022 5:25,,,,0,,,,,,23,,
4/4/2022 5:30,,,,0,,,,,,22.9,,
4/4/2022 5:35,,,,0,,,,,,22.9,,
4/4/2022 5:40,,,,0,,,,,,22.9,,
4/4/2022 5:45,,,,0,,,,,,22.8,,
4/4/2022 5:50,,,,0,,,,,,22.9,,
4/4/2022 5:55,,,,0,,,,,,23,,
4/4/2022 6:00,,,,0,,,,,,23,,
4/4/2022 6:05,,,,0,,,,,,23.1,,
4/4/2022 6:10,,,,0,,,,,,23.1,,
4/4/2022 6:15,,,,0,,,,,,23.2,,
4/4/2022 6:20,,,,0,,,,,,23.2,,
4/4/2022 6:25,,,,0,,,,,,23.3,,
4/4/2022 6:30,,,,0,,,,,,23.3,,
4/4/2022 6:35,,,,0,,,,,,23.3,,
4/4/2022 6:40,,,,0,,,,,,23.3,,
4/4/2022 6:45,,,,0,,,,,,23.3,,
4/4/2022 6:50,,,,0,,,,,,23.3,,
4/4/2022 6:55,,,,0,,,,,,23.4,,
4/4/2022 7:00,,,,0,,,,,,23.5,,
4/4/2022 7:05,,,,0,,,,,,23.6,,
4/4/2022 7:10,,,,0,,,,,,23.4,,
4/4/2022 7:15,,,,0,,,,,,23.3,,
4/4/2022 7:20,,,,0,,,,,,23.2,,
4/4/2022 7:25,,,,0,,,,,,23,,
4/4/2022 7:30,,,,1,,,,,,22.8,,
4/4/2022 7:35,,,,3,,,,,,22.7,,
4/4/2022 7:40,,,,7,,,,,,22.8,,
4/4/2022 7:45,,,,11,,,,,,22.8,,
4/4/2022 7:50,,,,16,,,,,,22.8,,
4/4/2022 7:55,,,,20,,,,,,22.8,,
4/4/2022 8:00,,,,23,,,,,,23.1,,
4/4/2022 8:05,,,,28,,,,,,23.3,,
4/4/2022 8:10,,,,35,,,,,,23.3,,
4/4/2022 8:15,,,,47,,,,,,23.4,,
4/4/2022 8:20,,,,65,,,,,,23.9,,
4/4/2022 8:25,,,,84,,,,,,24.5,,
4/4/2022 8:30,,,,101,,,,,,25,,
4/4/2022 8:35,,,,115,,,,,,25.7,,
4/4/2022 8:40,,,,136,,,,,,26.3,,
4/4/2022 8:45,,,,153,,,,,,26.9,,
4/4/2022 8:50,,,,175,,,,,,27.6,,
4/4/2022 8:55,,,,200,,,,,,28.2,,
4/4/2022 9:00,,,,223,,,,,,29,,
4/4/2022 9:05,,,,242,,,,,,29.9,,
4/4/2022 9:10,,,,243,,,,,,30.8,,
4/4/2022 9:15,,,,272,,,,,,31.5,,
4/4/2022 9:20,,,,303,,,,,,32.6,,
4/4/2022 9:25,,,,311,,,,,,33.4,,
4/4/2022 9:30,,,,306,,,,,,34.1,,
4/4/2022 9:35,,,,292,,,,,,34,,
4/4/2022 9:40,,,,298,,,,,,34,,
4/4/2022 9:45,,,,302,,,,,,33.9,,
4/4/2022 9:50,,,,293,,,,,,34.5,,
4/4/2022 9:55,,,,294,,,,,,34.9,,
4/4/2022 10:00,,,,331,,,,,,35.5,,
4/4/2022 10:05,,,,555,,,,,,36.9,,
4/4/2022 10:10,,,,626,,,,,,40.3,,
4/4/2022 10:15,,,,518,,,,,,40.1,,
4/4/2022 10:20,,,,611,,,,,,40.7,,
4/4/2022 10:25,,,,549,,,,,,41.5,,
4/4/2022 10:30,,,,445,,,,,,41.2,,
4/4/2022 10:35,,,,390,,,,,,39,,
4/4/2022 10:40,,,,418,,,,,,38.6,,
4/4/2022 10:45,,,,513,,,,,,39.5,,
4/4/2022 10:50,,,,533,,,,,,41.9,,
4/4/2022 10:55,,,,249,,,,,,41.2,,
4/4/2022 11:00,,,,241,,,,,,38.9,,
4/4/2022 11:05,,,,273,,,,,,37.6,,
4/4/2022 11:10,,,,403,,,,,,37.6,,
4/4/2022 11:15,,,,833,,,,,,40.1,,
4/4/2022 11:20,,,,769,,,,,,42.9,,
4/4/2022 11:25,,,,821,,,,,,44.6,,
4/4/2022 11:30,,,,879,,,,,,46.3,,
4/4/2022 11:35,,,,728,,,,,,47.3,,
4/4/2022 11:40,,,,721,,,,,,46.6,,
4/4/2022 11:45,,,,742,,,,,,46.6,,
4/4/2022 11:50,,,,737,,,,,,46.6,,
4/4/2022 11:55,,,,823,,,,,,46.7,,
4/4/2022 12:00,,,,804,,,,,,46.6,,
4/4/2022 12:05,,,,1016,,,,,,47.2,,
4/4/2022 12:10,,,,923,,,,,,49.3,,
4/4/2022 12:15,,,,989,,,,,,51,,
4/4/2022 12:20,,,,1236,,,,,,52.3,,
4/4/2022 12:25,,,,1151,,,,,,55.2,,
4/4/2022 12:30,,,,935,,,,,,54.8,,
4/4/2022 12:35,,,,1074,,,,,,54.7,,
4/4/2022 12:40,,,,858,,,,,,54.6,,
4/4/2022 12:45,,,,957,,,,,,52.9,,
4/4/2022 12:50,,,,1233,,,,,,52.7,,
4/4/2022 12:55,,,,1365,,,,,,56.2,,
4/4/2022 13:00,,,,1302,,,,,,60,,
4/4/2022 13:05,,,,1377,,,,,,60.3,,
4/4/2022 13:10,,,,1336,,,,,,61.5,,
4/4/2022 13:15,,,,1330,,,,,,60.6,,
4/4/2022 13:20,,,,1329,,,,,,59.5,,
4/4/2022 13:25,,,,1319,,,,,,62.2,,
4/4/2022 13:30,,,,1098,,,,,,63.2,,
4/4/2022 13:35,,,,1118,,,,,,60.8,,
4/4/2022 13:40,,,,887,,,,,,59.3,,
4/4/2022 13:45,,,,992,,,,,,56.6,,
4/4/2022 13:50,,,,979,,,,,,55.7,,
4/4/2022 13:55,,,,925,,,,,,56.3,,
4/4/2022 14:00,,,,672,,,,,,52.5,,
4/4/2022 14:05,,,,1180,,,,,,52,,
4/4/2022 14:10,,,,1305,,,,,,56.2,,
4/4/2022 14:15,,,,1013,,,,,,58.3,,
4/4/2022 14:20,,,,963,,,,,,58.3,,
4/4/2022 14:25,,,,566,,,,,,56.1,,
4/4/2022 14:30,,,,554,,,,,,47.4,,
4/4/2022 14:35,,,,424,,,,,,46.1,,
4/4/2022 14:40,,,,347,,,,,,44.1,,
4/4/2022 14:45,,,,266,,,,,,42.7,,
4/4/2022 14:50,,,,254,,,,,,41.4,,
4/4/2022 14:55,,,,248,,,,,,40.5,,
4/4/2022 15:00,,,,275,,,,,,40.5,,
4/4/2022 15:05,,,,446,,,,,,39.6,,
4/4/2022 15:10,,,,606,,,,,,42.6,,
4/4/2022 15:15,,,,481,,,,,,44.1,,
4/4/2022 15:20,,,,409,,,,,,43.6,,
4/4/2022 15:25,,,,461,,,,,,42.7,,
4/4/2022 15:30,,,,894,,,,,,46.2,,
4/4/2022 15:35,,,,735,,,,,,47.6,,
4/4/2022 15:40,,,,934,,,,,,47.6,,
4/4/2022 15:45,,,,1070,,,,,,51.4,,
4/4/2022 15:50,,,,986,,,,,,50.5,,
4/4/2022 15:55,,,,753,,,,,,48.6,,
4/4/2022 16:00,,,,807,,,,,,47.6,,
4/4/2022 16:05,,,,968,,,,,,47.9,,
4/4/2022 16:10,,,,1023,,,,,,50.3,,
4/4/2022 16:15,,,,860,,,,,,50.5,,
4/4/2022 16:20,,,,785,,,,,,48.7,,
4/4/2022 16:25,,,,742,,,,,,47.8,,
4/4/2022 16:30,,,,757,,,,,,47.2,,
4/4/2022 16:35,,,,719,,,,,,46.5,,
4/4/2022 16:40,,,,723,,,,,,46.1,,
4/4/2022 16:45,,,,627,,,,,,45.4,,
4/4/2022 16:50,,,,510,,,,,,43.7,,
4/4/2022 16:55,,,,459,,,,,,42.1,,
4/4/2022 17:00,,,,440,,,,,,41.3,,
4/4/2022 17:05,,,,434,,,,,,41,,
4/4/2022 17:10,,,,476,,,,,,40.9,,
4/4/2022 17:15,,,,433,,,,,,41.1,,
4/4/2022 17:20,,,,370,,,,,,40.6,,
4/4/2022 17:25,,,,383,,,,,,39.8,,
4/4/2022 17:30,,,,345,,,,,,39.3,,
4/4/2022 17:35,,,,314,,,,,,38.7,,
4/4/2022 17:40,,,,338,,,,,,38.4,,
4/4/2022 17:45,,,,337,,,,,,38.4,,
4/4/2022 17:50,,,,342,,,,,,38.6,,
4/4/2022 17:55,,,,389,,,,,,38.9,,
4/4/2022 18:00,,,,383,,,,,,39.2,,
4/4/2022 18:05,,,,343,,,,,,39.5,,
4/4/2022 18:10,,,,309,,,,,,38.7,,
4/4/2022 18:15,,,,276,,,,,,38.1,,
4/4/2022 18:20,,,,231,,,,,,37.2,,
4/4/2022 18:25,,,,204,,,,,,36,,
4/4/2022 18:30,,,,173,,,,,,35,,
4/4/2022 18:35,,,,74,,,,,,33.3,,
4/4/2022 18:40,,,,54,,,,,,31.9,,
4/4/2022 18:45,,,,46,,,,,,30.8,,
4/4/2022 18:50,,,,36,,,,,,30.1,,
4/4/2022 18:55,,,,28,,,,,,29.5,,
4/4/2022 19:00,,,,22,,,,,,29,,
4/4/2022 19:05,,,,17,,,,,,28.6,,
4/4/2022 19:10,,,,12,,,,,,28.2,,
4/4/2022 19:15,,,,9,,,,,,27.9,,
4/4/2022 19:20,,,,3,,,,,,27.6,,
4/4/2022 19:25,,,,0,,,,,,27.3,,
4/4/2022 19:30,,,,0,,,,,,26.9,,
4/4/2022 19:35,,,,0,,,,,,26.5,,
4/4/2022 19:40,,,,0,,,,,,26.3,,
4/4/2022 19:45,,,,0,,,,,,26.1,,
4/4/2022 19:50,,,,0,,,,,,25.9,,
4/4/2022 19:55,,,,0,,,,,,25.7,,
4/4/2022 20:00,,,,0,,,,,,25.6,,
4/4/2022 20:05,,,,0,,,,,,25.5,,
4/4/2022 20:10,,,,0,,,,,,25.4,,
4/4/2022 20:15,,,,0,,,,,,25.3,,
4/4/2022 20:20,,,,0,,,,,,25.3,,
4/4/2022 20:25,,,,0,,,,,,25.1,,
4/4/2022 20:30,,,,0,,,,,,24.9,,
4/4/2022 20:35,,,,0,,,,,,24.7,,
4/4/2022 20:40,,,,0,,,,,,24.5,,
4/4/2022 20:45,,,,0,,,,,,24.4,,
4/4/2022 20:50,,,,0,,,,,,24.3,,
4/4/2022 20:55,,,,0,,,,,,24.2,,
4/4/2022 21:00,,,,0,,,,,,24.2,,
4/4/2022 21:05,,,,0,,,,,,24.1,,
4/4/2022 21:10,,,,0,,,,,,24.1,,
4/4/2022 21:15,,,,0,,,,,,24,,
4/4/2022 21:20,,,,0,,,,,,23.9,,
4/4/2022 21:25,,,,0,,,,,,24,,
4/4/2022 21:30,,,,0,,,,,,24,,
4/4/2022 21:35,,,,0,,,,,,24.1,,
4/4/2022 21:40,,,,0,,,,,,23.9,,
4/4/2022 21:45,,,,0,,,,,,23.9,,
4/4/2022 21:50,,,,0,,,,,,23.9,,
4/4/2022 21:55,,,,0,,,,,,24,,
4/4/2022 22:00,,,,0,,,,,,24.1,,
4/4/2022 22:05,,,,0,,,,,,24.2,,
4/4/2022 22:10,,,,0,,,,,,24.2,,
4/4/2022 22:15,,,,0,,,,,,24.2,,
4/4/2022 22:20,,,,0,,,,,,24.4,,
4/4/2022 22:25,,,,0,,,,,,24.5,,
4/4/2022 22:30,,,,0,,,,,,24.5,,
4/4/2022 22:35,,,,0,,,,,,24.5,,
4/4/2022 22:40,,,,0,,,,,,24.5,,
4/4/2022 22:45,,,,0,,,,,,24.6,,
4/4/2022 22:50,,,,0,,,,,,24.7,,
4/4/2022 22:55,,,,0,,,,,,24.6,,
4/4/2022 23:00,,,,0,,,,,,24.4,,
4/4/2022 23:05,,,,0,,,,,,24.4,,
4/4/2022 23:10,,,,0,,,,,,24.3,,
4/4/2022 23:15,,,,0,,,,,,24.2,,
4/4/2022 23:20,,,,0,,,,,,24.2,,
4/4/2022 23:25,,,,0,,,,,,24.1,,
4/4/2022 23:30,,,,0,,,,,,24.2,,
4/4/2022 23:35,,,,0,,,,,,24.3,,
4/4/2022 23:40,,,,0,,,,,,24.3,,
4/4/2022 23:45,,,,0,,,,,,24.2,,
4/4/2022 23:50,,,,0,,,,,,24.1,,
4/4/2022 23:55,,,,0,,,,,,24.1,,
4/5/2022 0:00,,,,0,,,,,,24.2,,
4/5/2022 0:05,,,,0,,,,,,24.2,,
4/5/2022 0:10,,,,0,,,,,,24.1,,
4/5/2022 0:15,,,,0,,,,,,24.2,,
4/5/2022 0:20,,,,0,,,,,,24.2,,
4/5/2022 0:25,,,,0,,,,,,24.1,,
4/5/2022 0:30,,,,0,,,,,,24.1,,
4/5/2022 0:35,,,,0,,,,,,24.1,,
4/5/2022 0:40,,,,0,,,,,,24.2,,
4/5/2022 0:45,,,,0,,,,,,24.1,,
4/5/2022 0:50,,,,0,,,,,,24.1,,
4/5/2022 0:55,,,,0,,,,,,24.1,,
4/5/2022 1:00,,,,0,,,,,,24.1,,
4/5/2022 1:05,,,,0,,,,,,24.1,,
4/5/2022 1:10,,,,0,,,,,,24,,
4/5/2022 1:15,,,,0,,,,,,24,,
4/5/2022 1:20,,,,0,,,,,,24,,
4/5/2022 1:25,,,,0,,,,,,24,,
4/5/2022 1:30,,,,0,,,,,,24,,
4/5/2022 1:35,,,,0,,,,,,24,,
4/5/2022 1:40,,,,0,,,,,,24,,
4/5/2022 1:45,,,,0,,,,,,24,,
4/5/2022 1:50,,,,0,,,,,,24,,
4/5/2022 1:55,,,,0,,,,,,23.9,,
4/5/2022 2:00,,,,0,,,,,,23.9,,
4/5/2022 2:05,,,,0,,,,,,23.9,,
4/5/2022 2:10,,,,0,,,,,,23.9,,
4/5/2022 2:15,,,,0,,,,,,23.8,,
4/5/2022 2:20,,,,0,,,,,,23.8,,
4/5/2022 2:25,,,,0,,,,,,23.8,,
4/5/2022 2:30,,,,0,,,,,,23.9,,
4/5/2022 2:35,,,,0,,,,,,23.9,,
4/5/2022 2:40,,,,0,,,,,,23.9,,
4/5/2022 2:45,,,,0,,,,,,23.9,,
4/5/2022 2:50,,,,0,,,,,,23.9,,
4/5/2022 2:55,,,,0,,,,,,23.7,,
4/5/2022 3:00,,,,0,,,,,,23.6,,
4/5/2022 3:05,,,,0,,,,,,23.4,,
4/5/2022 3:10,,,,0,,,,,,23.5,,
4/5/2022 3:15,,,,0,,,,,,23.6,,
4/5/2022 3:20,,,,0,,,,,,23.6,,
4/5/2022 3:25,,,,0,,,,,,23.6,,
4/5/2022 3:30,,,,0,,,,,,23.5,,
4/5/2022 3:35,,,,0,,,,,,23.4,,
4/5/2022 3:40,,,,0,,,,,,23.3,,
4/5/2022 3:45,,,,0,,,,,,23.3,,
4/5/2022 3:50,,,,0,,,,,,23.4,,
4/5/2022 3:55,,,,0,,,,,,23.4,,
4/5/2022 4:00,,,,0,,,,,,23.3,,
4/5/2022 4:05,,,,0,,,,,,23.3,,
4/5/2022 4:10,,,,0,,,,,,23.4,,
4/5/2022 4:15,,,,0,,,,,,23.4,,
4/5/2022 4:20,,,,0,,,,,,23.4,,
4/5/2022 4:25,,,,0,,,,,,23.2,,
4/5/2022 4:30,,,,0,,,,,,23.2,,
4/5/2022 4:35,,,,0,,,,,,23.1,,
4/5/2022 4:40,,,,0,,,,,,23.1,,
4/5/2022 4:45,,,,0,,,,,,23.1,,
4/5/2022 4:50,,,,0,,,,,,23,,
4/5/2022 4:55,,,,0,,,,,,23.1,,
4/5/2022 5:00,,,,0,,,,,,23.1,,
4/5/2022 5:05,,,,0,,,,,,23.1,,
4/5/2022 5:10,,,,0,,,,,,23.1,,
4/5/2022 5:15,,,,0,,,,,,23.2,,
4/5/2022 5:20,,,,0,,,,,,23.2,,
4/5/2022 5:25,,,,0,,,,,,23.1,,
4/5/2022 5:30,,,,0,,,,,,23.1,,
4/5/2022 5:35,,,,0,,,,,,23.2,,
4/5/2022 5:40,,,,0,,,,,,23.2,,
4/5/2022 5:45,,,,0,,,,,,23.2,,
4/5/2022 5:50,,,,0,,,,,,23.2,,
4/5/2022 5:55,,,,0,,,,,,23.2,,
4/5/2022 6:00,,,,0,,,,,,23.2,,
4/5/2022 6:05,,,,0,,,,,,23.2,,
4/5/2022 6:10,,,,0,,,,,,23.2,,
4/5/2022 6:15,,,,0,,,,,,23.1,,
4/5/2022 6:20,,,,0,,,,,,23.1,,
4/5/2022 6:25,,,,0,,,,,,23.1,,
4/5/2022 6:30,,,,0,,,,,,23.1,,
4/5/2022 6:35,,,,0,,,,,,23,,
4/5/2022 6:40,,,,0,,,,,,23,,
4/5/2022 6:45,,,,0,,,,,,23,,
4/5/2022 6:50,,,,0,,,,,,23,,
4/5/2022 6:55,,,,0,,,,,,23.1,,
4/5/2022 7:00,,,,0,,,,,,23.2,,
4/5/2022 7:05,,,,0,,,,,,23.2,,
4/5/2022 7:10,,,,0,,,,,,23.2,,
4/5/2022 7:15,,,,0,,,,,,23.2,,
4/5/2022 7:20,,,,0,,,,,,23.3,,
4/5/2022 7:25,,,,4,,,,,,23.3,,
4/5/2022 7:30,,,,8,,,,,,23.3,,
4/5/2022 7:35,,,,13,,,,,,23.5,,
4/5/2022 7:40,,,,19,,,,,,23.7,,
4/5/2022 7:45,,,,26,,,,,,23.7,,
4/5/2022 7:50,,,,34,,,,,,24,,
4/5/2022 7:55,,,,49,,,,,,24.1,,
4/5/2022 8:00,,,,63,,,,,,24.2,,
4/5/2022 8:05,,,,72,,,,,,24.3,,
4/5/2022 8:10,,,,81,,,,,,24.5,,
4/5/2022 8:15,,,,86,,,,,,24.9,,
4/5/2022 8:20,,,,91,,,,,,25.3,,
4/5/2022 8:25,,,,95,,,,,,25.7,,
4/5/2022 8:30,,,,103,,,,,,25.7,,
4/5/2022 8:35,,,,112,,,,,,26.2,,
4/5/2022 8:40,,,,122,,,,,,26.5,,
4/5/2022 8:45,,,,130,,,,,,26.7,,
4/5/2022 8:50,,,,139,,,,,,26.9,,
4/5/2022 8:55,,,,150,,,,,,27.2,,
4/5/2022 9:00,,,,161,,,,,,27.5,,
4/5/2022 9:05,,,,168,,,,,,27.9,,
4/5/2022 9:10,,,,170,,,,,,28,,
4/5/2022 9:15,,,,173,,,,,,28,,
4/5/2022 9:20,,,,179,,,,,,28.2,,
4/5/2022 9:25,,,,188,,,,,,28.5,,
4/5/2022 9:30,,,,201,,,,,,29,,
4/5/2022 9:35,,,,214,,,,,,29.2,,
4/5/2022 9:40,,,,226,,,,,,29.5,,
4/5/2022 9:45,,,,233,,,,,,29.8,,
4/5/2022 9:50,,,,237,,,,,,30,,
4/5/2022 9:55,,,,239,,,,,,30,,
4/5/2022 10:00,,,,247,,,,,,30.4,,
4/5/2022 10:05,,,,264,,,,,,30.6,,
4/5/2022 10:10,,,,290,,,,,,31.5,,
4/5/2022 10:15,,,,328,,,,,,32.3,,
4/5/2022 10:20,,,,361,,,,,,32.6,,
4/5/2022 10:25,,,,396,,,,,,33.1,,
4/5/2022 10:30,,,,394,,,,,,33.9,,
4/5/2022 10:35,,,,380,,,,,,33.8,,
4/5/2022 10:40,,,,379,,,,,,33.8,,
4/5/2022 10:45,,,,381,,,,,,33.8,,
4/5/2022 10:50,,,,389,,,,,,34.4,,
4/5/2022 10:55,,,,445,,,,,,34.6,,
4/5/2022 11:00,,,,524,,,,,,34.6,,
4/5/2022 11:05,,,,641,,,,,,35.5,,
4/5/2022 11:10,,,,708,,,,,,38,,
4/5/2022 11:15,,,,755,,,,,,40.2,,
4/5/2022 11:20,,,,791,,,,,,41.1,,
4/5/2022 11:25,,,,909,,,,,,42.6,,
4/5/2022 11:30,,,,886,,,,,,45.3,,
4/5/2022 11:35,,,,782,,,,,,44.6,,
4/5/2022 11:40,,,,706,,,,,,44.6,,
4/5/2022 11:45,,,,700,,,,,,44.6,,
4/5/2022 11:50,,,,429,,,,,,44.6,,
4/5/2022 11:55,,,,505,,,,,,41.4,,
4/5/2022 12:00,,,,431,,,,,,39.3,,
4/5/2022 12:05,,,,536,,,,,,39.2,,
4/5/2022 12:10,,,,651,,,,,,40.5,,
4/5/2022 12:15,,,,651,,,,,,40.5,,
4/5/2022 12:20,,,,543,,,,,,40,,
4/5/2022 12:25,,,,527,,,,,,39.9,,
4/5/2022 12:30,,,,629,,,,,,39.4,,
4/5/2022 12:35,,,,655,,,,,,40.7,,
4/5/2022 12:40,,,,624,,,,,,40.9,,
4/5/2022 12:45,,,,640,,,,,,40.7,,
4/5/2022 12:50,,,,625,,,,,,41.2,,
4/5/2022 12:55,,,,594,,,,,,41.1,,
4/5/2022 13:00,,,,595,,,,,,41.1,,
4/5/2022 13:05,,,,608,,,,,,39.4,,
4/5/2022 13:10,,,,649,,,,,,39.9,,
4/5/2022 13:15,,,,704,,,,,,44.5,,
4/5/2022 13:20,,,,684,,,,,,44.2,,
4/5/2022 13:25,,,,769,,,,,,44.2,,
4/5/2022 13:30,,,,901,,,,,,44.2,,
4/5/2022 13:35,,,,861,,,,,,46.5,,
4/5/2022 13:40,,,,632,,,,,,45,,
4/5/2022 13:45,,,,759,,,,,,49,,
4/5/2022 13:50,,,,759,,,,,,49,,
4/5/2022 13:55,,,,943,,,,,,47.3,,
4/5/2022 14:00,,,,1208,,,,,,47.3,,
4/5/2022 14:05,,,,1097,,,,,,51.7,,
4/5/2022 14:10,,,,623,,,,,,49.2,,
4/5/2022 14:15,,,,1063,,,,,,48.3,,
4/5/2022 14:20,,,,985,,,,,,50.9,,
4/5/2022 14:25,,,,915,,,,,,51.6,,
4/5/2022 14:30,,,,1034,,,,,,48.9,,
4/5/2022 14:35,,,,1034,,,,,,48.9,,
4/5/2022 14:40,,,,810,,,,,,52.3,,
4/5/2022 14:45,,,,517,,,,,,48.9,,
4/5/2022 14:50,,,,608,,,,,,45.3,,
4/5/2022 14:55,,,,672,,,,,,44.2,,
4/5/2022 15:00,,,,548,,,,,,44.4,,
4/5/2022 15:05,,,,548,,,,,,44.4,,
4/5/2022 15:10,,,,528,,,,,,43.7,,
4/5/2022 15:15,,,,451,,,,,,41.4,,
4/5/2022 15:20,,,,416,,,,,,39.8,,
4/5/2022 15:25,,,,354,,,,,,38.4,,
4/5/2022 15:30,,,,308,,,,,,37.4,,
4/5/2022 15:35,,,,275,,,,,,36.3,,
4/5/2022 15:40,,,,249,,,,,,35.8,,
4/5/2022 15:45,,,,275,,,,,,35.8,,
4/5/2022 15:50,,,,275,,,,,,36,,
4/5/2022 15:55,,,,276,,,,,,36,,
4/5/2022 16:00,,,,445,,,,,,36.1,,
4/5/2022 16:05,,,,683,,,,,,38.5,,
4/5/2022 16:10,,,,790,,,,,,41.5,,
4/5/2022 16:15,,,,875,,,,,,43.3,,
4/5/2022 16:20,,,,743,,,,,,44.5,,
4/5/2022 16:25,,,,590,,,,,,44.5,,
4/5/2022 16:30,,,,461,,,,,,40.6,,
4/5/2022 16:35,,,,553,,,,,,41.1,,
4/5/2022 16:40,,,,533,,,,,,42.1,,
4/5/2022 16:45,,,,449,,,,,,41.9,,
4/5/2022 16:50,,,,266,,,,,,41.1,,
4/5/2022 16:55,,,,206,,,,,,39,,
4/5/2022 17:00,,,,136,,,,,,37.2,,
4/5/2022 17:05,,,,117,,,,,,37.2,,
4/5/2022 17:10,,,,133,,,,,,33.4,,
4/5/2022 17:15,,,,137,,,,,,32.6,,
4/5/2022 17:20,,,,137,,,,,,32.2,,
4/5/2022 17:25,,,,137,,,,,,32.2,,
4/5/2022 17:30,,,,121,,,,,,32.2,,
4/5/2022 17:35,,,,104,,,,,,31.9,,
4/5/2022 17:40,,,,105,,,,,,31.7,,
4/5/2022 17:45,,,,84,,,,,,31.5,,
4/5/2022 17:50,,,,84,,,,,,31.2,,
4/5/2022 17:55,,,,86,,,,,,31,,
4/5/2022 18:00,,,,84,,,,,,30.9,,
4/5/2022 18:05,,,,77,,,,,,30.7,,
4/5/2022 18:10,,,,75,,,,,,30.5,,
4/5/2022 18:15,,,,67,,,,,,30.2,,
4/5/2022 18:20,,,,59,,,,,,29.9,,
4/5/2022 18:25,,,,53,,,,,,29.7,,
4/5/2022 18:30,,,,45,,,,,,29.5,,
4/5/2022 18:35,,,,37,,,,,,29.2,,
4/5/2022 18:40,,,,30,,,,,,29,,
4/5/2022 18:45,,,,24,,,,,,28.8,,
4/5/2022 18:50,,,,18,,,,,,28.6,,
4/5/2022 18:55,,,,12,,,,,,28.4,,
4/5/2022 19:00,,,,8,,,,,,28.2,,
4/5/2022 19:05,,,,5,,,,,,28,,
4/5/2022 19:10,,,,3,,,,,,27.9,,
4/5/2022 19:15,,,,1,,,,,,27.9,,
4/5/2022 19:20,,,,0,,,,,,27.6,,
4/5/2022 19:25,,,,0,,,,,,27.6,,
4/5/2022 19:30,,,,0,,,,,,27.5,,
4/5/2022 19:35,,,,0,,,,,,27.3,,
4/5/2022 19:40,,,,0,,,,,,27.2,,
4/5/2022 19:45,,,,0,,,,,,27.2,,
4/5/2022 19:50,,,,0,,,,,,26.9,,
4/5/2022 19:55,,,,0,,,,,,26.8,,
4/5/2022 20:00,,,,0,,,,,,26.8,,
4/5/2022 20:05,,,,0,,,,,,26.7,,
4/5/2022 20:10,,,,0,,,,,,26.7,,
4/5/2022 20:15,,,,0,,,,,,26.5,,
4/5/2022 20:20,,,,0,,,,,,26.5,,
4/5/2022 20:25,,,,0,,,,,,26.4,,
4/5/2022 20:30,,,,0,,,,,,26.3,,
4/5/2022 20:35,,,,0,,,,,,26.3,,
4/5/2022 20:40,,,,0,,,,,,26.1,,
4/5/2022 20:45,,,,0,,,,,,26,,
4/5/2022 20:50,,,,0,,,,,,25.9,,
4/5/2022 20:55,,,,0,,,,,,25.8,,
4/5/2022 21:00,,,,0,,,,,,25.8,,
4/5/2022 21:05,,,,0,,,,,,25.7,,
4/5/2022 21:10,,,,0,,,,,,25.7,,
4/5/2022 21:15,,,,0,,,,,,25.8,,
